,2001,2002,2003,2004,2005,2006,2006,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Lesotho,6.931551893,6.334099695,6.12111905,6.522186498,7.252405851,4.925814223,4.636060445,4.839671208,4.937560998,5.495532799,6.662356658,6.908812956,6.938280557,6.975784776,7.282515712,10.10248885,9.766023305,10.94416407,11.63073105,6.285121882
Liberia,227.3549021,207.75847,200.7727048,213.9277171,237.8789119,135.4598911,127.4916622,133.0909582,135.7829274,151.127152,96.60417154,100.1777879,100.6050681,101.1488792,105.5964778,74.08491825,71.61750424,80.25720316,85.2920277,46.0908938
Libya,264.7852823,241.9626083,233.8267477,249.1475242,277.0419035,374.3618809,352.3405938,367.8150118,375.2546358,417.6604928,333.1178329,345.4406478,346.9140278,348.7892388,364.1257856,616.25182,595.7274216,667.5940081,709.4745941,383.3924348
Lithuania,238.4453851,217.8930295,210.5664953,224.3632155,249.4827613,120.6824485,113.5834809,118.5719446,120.9702444,134.6405536,124.3639909,128.9645085,129.5145704,130.2146491,135.9402933,117.8623699,113.9369386,127.6819141,135.6918623,73.32642196
Luxembourg,6.931551893,6.334099695,6.12111905,6.522186498,7.252405851,12.31453556,11.59015111,12.09917802,12.34390249,13.738832,11.10392776,11.51468826,11.56380093,11.62630796,12.13752619,11.22498761,10.85113701,12.1601823,12.9230345,6.983468758
Macao,38.8166906,35.47095829,34.27826668,36.52424439,40.61347277,34.48069956,32.45242311,33.87769845,34.56292698,38.4687296,43.30531828,44.90728421,45.09882362,45.34260104,47.33635213,41.53245417,40.14920692,44.9926745,47.81522765,25.8388344
Madagascar,115.0637614,105.1460549,101.6105762,108.2682959,120.3899371,230.2818149,216.7358258,226.254629,230.8309766,256.9161584,165.4485237,171.5688551,172.3006338,173.2319886,180.8491402,149.2923353,144.3201222,161.7304245,171.8763589,92.88013448
Malawi,11.09048303,10.13455951,9.79379048,10.4354984,11.60384936,17.24034978,16.22621156,16.93884923,17.28146349,19.2343648,29.98060496,31.0896583,31.2222625,31.39103149,32.7713207,52.75744179,51.00034393,57.15285679,60.73826215,32.82230316
Malaysia,618.2944289,565.0016928,546.0038193,581.7790356,646.914602,676.0680021,636.2992961,664.2448733,677.6802469,754.2618767,376.4231512,390.347932,392.0128514,394.1318398,411.4621377,417.5695392,403.6622966,452.3587814,480.7368834,259.7850378
Mali,76.24707082,69.67509664,67.33230955,71.74405148,79.77646437,145.3115196,136.7637831,142.7703006,145.6580494,162.1182176,125.4743837,130.1159773,130.6709505,131.3772799,137.1540459,228.9897473,221.3631949,248.0677189,263.6299038,142.4627627
Mauritania,38.8166906,35.47095829,34.27826668,36.52424439,40.61347277,99.74773801,93.88022401,98.00334196,99.9856102,111.2845392,77.72749434,80.60281782,80.94660649,81.38415572,84.9626833,65.10492816,62.93659463,70.52905732,74.9536001,40.5041188
Mauritius,597.4997732,545.9993937,527.6404621,562.2124761,625.1573844,934.6732488,879.6924694,918.3276117,936.9021993,1042.777349,855.0024378,886.630996,890.4126714,895.2257129,934.5895163,570.2293708,551.2377599,617.7372607,656.4901526,354.7602129
Mexico,3181.582319,2907.35176,2809.593644,2993.683603,3328.854286,4031.778941,3794.615474,3961.270884,4041.393677,4498.093596,4386.051467,4548.301863,4567.701366,4592.391644,4794.322843,3849.048253,3720.854879,4169.72651,4431.30853,2394.631437
Moldova,797.1284677,728.4214649,703.9286908,750.0514473,834.0266729,1506.067699,1417.475481,1479.729472,1509.659275,1680.259153,1236.977553,1282.736272,1288.207423,1295.170707,1352.120417,664.5192668,642.3873107,719.882792,765.0436424,413.4213505
Mongolia,47.13455287,43.07187793,41.62360954,44.35086819,49.31635979,176.0978585,165.7391609,173.0182457,176.5178057,196.4652976,94.38338599,97.87485021,98.29230788,98.82361766,103.1689726,99.90238977,96.57511935,108.2256224,115.0150071,62.15287195
Montenegro,40.20300098,36.73777823,35.50249049,37.82868169,42.06395394,32.01779245,30.13439289,31.45786285,32.09414648,35.7209632,18.8766772,19.57497004,19.65846158,19.76472353,20.63379452,15.71498266,15.19159181,17.02425522,18.0922483,9.776856261
Morocco,3887.214302,3552.163109,3432.723563,3657.642188,4067.149202,4814.983403,4531.749085,4730.778606,4826.465875,5371.883311,3171.281769,3288.594967,3302.621545,3320.473553,3466.477479,2881.454321,2785.486869,3121.518796,3317.342956,1792.65643
Mozambique,13.86310379,12.66819939,12.2422381,13.044373,14.5048117,19.70325689,18.54424178,19.35868483,19.75024399,21.9821312,13.32471332,13.81762591,13.87656111,13.95156955,14.56503142,29.1849678,28.21295622,31.61647397,33.5998897,18.15701877
Myanmar,224.5822813,205.2248301,198.3242572,211.3188425,234.9779496,850.934407,800.8794419,836.0532011,852.9636623,949.3532911,290.9229074,301.6848324,302.9715843,304.6092685,318.0031861,139.1898464,134.5540989,150.7862605,160.2456278,86.5950126
Namibia,33.27144909,30.40367854,29.38137144,31.30649519,34.81154809,28.32343178,26.65734756,27.82810944,28.39097574,31.5993136,75.50670879,78.29988017,78.63384631,79.05889413,82.53517806,135.8223501,131.2987578,147.1382058,156.3687175,84.49997197
Nepal,515.7074609,471.2570173,455.4112573,485.2506755,539.5789954,954.3765057,898.2367112,937.6862965,956.6524433,1064.75948,1754.420587,1819.320745,1827.080547,1836.956658,1917.729137,1097.803789,1061.241199,1189.265829,1263.872774,682.9832445
Netherlands,772.1748809,705.618706,681.8926622,726.5715759,807.9180119,658.8276523,620.0730845,647.306024,660.3987834,735.0275119,383.0855078,397.256745,398.951132,401.1076246,418.7446534,388.3845714,375.4493404,420.7423075,447.1369937,241.628019
New Zealand,221.8096606,202.6911902,195.8758096,208.7099679,232.0769872,278.3085036,261.9374151,273.4414232,278.9721964,310.4976032,264.2734808,274.0495806,275.2184621,276.7061294,288.8731232,385.0170752,372.1939993,417.0942528,443.2600834,239.5329784
Nicaragua,117.8363822,107.6796948,104.0590239,110.8771705,123.2908995,142.8486125,134.4457529,140.350465,143.1892689,159.3704512,119.9224198,124.3586332,124.88905,125.564126,131.0852828,123.4748638,119.3625071,133.7620053,142.1533795,76.81815634
Niger,38.8166906,35.47095829,34.27826668,36.52424439,40.61347277,71.42430623,67.22287645,70.17523251,71.59463446,79.68522559,77.72749434,80.60281782,80.94660649,81.38415572,84.9626833,85.30990587,82.46864124,92.41738545,98.2150622,53.07436256
Nigeria,1548.508693,1415.037872,1367.457996,1457.056464,1620.187467,2996.126501,2819.883766,2943.730012,3003.271477,3342.657825,3739.802871,3878.147006,3894.688152,3915.740521,4087.918819,9060.810002,8759.037791,9815.69915,10431.47345,5637.055981
North Korea,8.317862272,7.600919634,7.34534286,7.826623798,8.702887022,3.694360667,3.477045334,3.629753406,3.703170748,4.1216496,12.21432054,12.66615709,12.72018102,12.78893876,13.3512788,17.95998018,17.36181921,19.45629167,20.6768552,11.17355001
North Macedonia,518.4800816,473.7906572,457.8597049,487.8595501,542.4799577,233.9761756,220.2128711,229.8843824,234.5341474,261.037808,153.2342031,158.902698,159.5804528,160.4430498,167.4978614,93.1673972,90.06443715,100.9295131,107.2611864,57.96279069
Norway,51.29348401,46.87233774,45.29628097,48.26418009,53.6678033,51.72104934,48.67863467,50.81654768,51.84439047,57.70309439,49.96767493,51.81609717,52.03710417,52.31838582,54.61886784,89.79990091,86.80909605,97.28145837,103.384276,55.86775006
Oman,120.6090029,110.2133347,106.5074715,113.4860451,126.1918618,102.2106451,96.19825423,100.4231776,102.4543907,114.0323056,109.9288849,113.9954138,114.4816292,115.1004488,120.1615092,103.269886,99.83046045,111.8736771,118.8919174,64.24791257
Pakistan,14883.42822,13600.57886,13143.26682,14004.43885,15572.36584,8707.608092,8195.395852,8555.328778,8728.373453,9714.728106,8913.122816,9242.840266,9282.263005,9332.437399,9742.792269,8139.238519,7868.159443,8817.348183,9370.492316,5063.713196
Palestine,336.873422,307.8372452,297.4863858,316.9782638,352.4669244,285.6972249,268.8915058,280.7009301,286.3785379,318.7409024,253.169553,262.5348923,263.6546611,265.0798215,276.735597,332.2596334,321.1936554,359.941396,382.5218212,206.7106752
Panama,69.31551893,63.34099695,61.2111905,65.22186498,72.52405851,55.41541001,52.15568001,54.44630109,55.54756122,61.82474399,55.51963882,57.5734413,57.81900464,58.1315398,60.68763093,70.71742197,68.36216314,76.60914847,81.41511735,43.99585317
Papua New Guinea,6.931551893,6.334099695,6.12111905,6.522186498,7.252405851,6.157267778,5.795075556,6.04958901,6.171951247,6.869415999,13.32471332,13.81762591,13.87656111,13.95156955,14.56503142,6.734992568,6.510682203,7.296109378,7.7538207,4.190081255
Paraguay,201.0150049,183.6888912,177.5124525,189.1434084,210.3197697,156.3946016,147.1949191,153.6595608,156.7675617,174.4831664,84.389851,87.51163077,87.88488705,88.35994049,92.24519901,72.96241949,70.53239054,79.04118493,83.99972425,45.39254693
Peru,1365.515723,1247.81764,1205.860453,1284.87074,1428.723953,1510.993513,1422.111541,1484.569143,1514.596836,1685.754686,728.4176613,755.3635498,758.5853409,762.6858022,796.2217178,484.9194649,468.7691187,525.3198752,558.2750904,301.6858503
Philippines,17699.0246,16173.49016,15629.66538,16653.751,18518.2931,30205.09281,28428.32265,29676.86385,30277.12404,33698.60713,40150.6924,41635.96128,41813.54777,42039.56695,43888.08094,34009.46747,32876.7749,36842.92032,39154.20993,21158.51364
Poland,1272.632928,1162.940704,1123.837458,1197.473441,1331.541714,1057.818604,995.5939806,1039.319392,1060.341224,1180.165669,776.1645507,804.8767093,808.3096848,812.6789264,848.4130804,848.6090636,820.3459576,919.3097816,976.9814082,527.9502381
Portugal,464.4139768,424.3846796,410.1149764,436.9864954,485.911192,615.7267778,579.5075556,604.958901,617.1951247,686.9415999,590.728957,612.5814154,615.1942093,618.5195835,645.7163931,768.9116516,743.3028849,832.9724873,885.2278633,478.3676099
Puerto Rico,15.24941416,13.93501933,13.46646191,14.3488103,15.95529287,22.166164,20.862272,21.77852043,22.21902449,24.7298976,23.3182483,24.18084535,24.28398195,24.41524672,25.48880499,23.57247399,22.78738771,25.53638282,27.13837245,14.66528439
Qatar,106.7458992,97.5451353,94.26523337,100.4416721,111.6870501,172.4034978,162.2621156,169.3884923,172.8146349,192.343648,184.3252009,191.1438251,191.9590954,192.9967121,201.4829347,332.2596334,321.1936554,359.941396,382.5218212,206.7106752
Republic of the Congo,163.5846247,149.4847528,144.4584096,153.9236014,171.1567781,144.080066,135.604768,141.5603828,144.4236592,160.7443344,149.9030248,155.4482915,156.1113125,156.9551575,163.8566035,171.7423105,166.0223962,186.0507891,197.7224279,106.847072
Romania,6359.005707,5810.90306,5615.514617,5983.453893,6653.357128,2999.820862,2823.360811,2947.359766,3006.974648,3346.779475,1372.445472,1423.215469,1429.285795,1437.011664,1500.198237,869.9365401,840.963118,942.414128,1001.535174,541.2188287
Russia,4779.998186,4367.99515,4221.123697,4497.699809,5001.259075,3486.245016,3281.17178,3425.277297,3494.558796,3889.463339,2395.117219,2483.718258,2494.31186,2507.794627,2618.064398,2448.169799,2366.632981,2652.135759,2818.513825,1523.094536
Rwanda,293.8978003,268.5658271,259.5354477,276.5407075,307.5020081,386.6764165,363.9307449,379.9141898,387.5985383,431.3993248,416.3972911,431.8008097,433.6425348,435.9865485,455.157232,400.7320578,387.3855911,434.118508,461.3523317,249.3098347
Saudi Arabia,1025.86968,937.4467548,905.9256194,965.2836017,1073.356066,965.4595877,908.6678472,948.5755567,967.7619555,1077.124429,1161.470844,1204.436392,1209.573577,1216.111813,1269.585239,2145.095133,2073.652282,2323.810837,2469.591893,1334.54088
Senegal,238.4453851,217.8930295,210.5664953,224.3632155,249.4827613,596.023521,560.9633138,585.6002161,597.4448807,664.9594687,680.6707719,705.8503903,708.8609969,712.6926779,744.0303552,597.1693411,577.2804887,646.9216982,687.5054354,371.5205379
Serbia,840.1040894,767.692883,741.8796289,790.4890036,878.9915892,444.5547336,418.4044552,436.7803265,445.61488,495.9718351,369.7607945,383.439119,385.0745709,387.1560551,404.179622,471.4494798,455.7477542,510.7276565,542.767449,293.3056878
Sierra Leone,317.4650767,290.101766,280.3472525,298.7161416,332.160188,107.1364593,100.8343147,105.2628488,107.3919517,119.5278384,87.72102933,90.96603725,91.35402733,91.84783288,95.88645687,68.47242445,66.19193574,74.17711201,78.83051045,42.59915942
Singapore,407.5752513,372.4450621,359.9218001,383.5045661,426.4414641,443.3232801,417.24544,435.5704087,444.3804898,494.5979519,198.760307,206.1129198,206.9920366,208.1109125,217.2617187,327.7696383,316.8532006,355.0773231,377.3526074,203.9172877
Slovakia,483.8223221,442.1201587,427.2541097,455.2486176,506.2179284,149.0058802,140.2408285,146.400054,149.3612202,166.2398672,144.3510609,149.6909474,150.3294121,151.1420035,157.7878404,298.5846705,288.6402444,323.4608491,343.7527177,185.760269
Slovenia,38.8166906,35.47095829,34.27826668,36.52424439,40.61347277,17.24034978,16.22621156,16.93884923,17.28146349,19.2343648,35.53256884,36.84700243,37.00416297,37.20418547,38.8400838,29.1849678,28.21295622,31.61647397,33.5998897,18.15701877
Solomon Islands,0.831786227,0.760091963,0.734534286,0.78266238,0.870288702,0.492581422,0.463606044,0.483967121,0.4937561,0.54955328,0.888314221,0.921175061,0.925104074,0.930104637,0.971002095,1.346998514,1.302136441,1.459221876,1.55076414,0.838016251
Somalia,899.7154357,822.1661404,794.5212527,846.5798074,941.3622795,852.1658605,802.038457,837.2631189,854.1980526,950.7271743,1133.711025,1175.649671,1180.664075,1187.046043,1239.241424,1417.715936,1370.498604,1535.831024,1632.179257,882.0121041
South Africa,1469.489001,1342.829135,1297.677239,1382.703538,1537.510041,1225.296288,1153.220036,1203.868213,1228.218298,1367.013784,1311.373869,1359.884683,1365.68489,1373.06697,1433.441843,1911.615391,1847.948632,2070.879045,2200.792775,1189.284729
South Korea,6740.241061,6159.278543,5952.176164,6342.174151,7052.23945,5481.199776,5158.77626,5385.344136,5494.271,6115.154123,4414.921679,4578.240052,4597.767249,4622.620045,4825.880412,4711.127302,4554.222201,5103.62851,5423.79758,2930.961838
South Sudan,697.3141205,637.2104293,615.7845764,656.1319617,729.5920287,189.6438476,178.4883271,186.3273415,190.0960984,211.5780128,83.27945822,86.36016195,86.72850696,87.1973097,91.03144639,185.2122956,179.0437606,200.6430079,213.2300693,115.2272345
Spain,112.2911407,102.6124151,99.16212861,105.6594213,117.4889748,184.7180334,173.8522667,181.4876703,185.1585374,206.08248,319.7931196,331.6230219,333.0374667,334.8376692,349.5607542,525.3294203,507.8332119,569.0965315,604.7980146,326.8263379
Sri Lanka,5864.092902,5358.648342,5178.466716,5517.769777,6135.53535,4782.96561,4501.614692,4699.320743,4794.371729,5336.162348,2619.416559,2716.31496,2727.900639,2742.646048,2863.242427,1903.757899,1840.352836,2062.366918,2191.746651,1184.396301
Sudan,762.4707082,696.7509664,673.3230955,717.4405148,797.7646437,490.1185152,461.2880143,481.5472852,491.2873193,546.8055135,550.7548171,571.1285377,573.564526,576.6648748,602.0212988,1052.903838,1017.836651,1140.625099,1212.180636,655.0493695
Suriname,41.58931136,38.00459817,36.7267143,39.13311899,43.51443511,20.93471045,19.70325689,20.56860263,20.98463424,23.3560144,14.43510609,14.96909474,15.03294121,15.11420035,15.77878404,16.83748142,16.27670551,18.24027345,19.38455175,10.47520314
Sweden,115.0637614,105.1460549,101.6105762,108.2682959,120.3899371,123.1453556,115.9015111,120.9917802,123.4390249,137.38832,122.1432054,126.6615709,127.2018102,127.8893876,133.512788,162.7623204,157.3414866,176.3226433,187.3840003,101.260297
Switzerland,298.0567314,272.3662869,263.2081192,280.4540194,311.8534516,256.1423396,241.0751431,251.6629028,256.7531719,285.7677056,245.3968036,254.4746105,255.5600005,256.9414059,268.2393287,227.8672486,220.2780812,246.8517006,262.3376004,141.7644158
Syria,1106.275682,1010.922311,976.9306004,1040.940965,1157.483974,927.2845274,872.7383788,911.0681049,929.4958578,1034.534049,2963.63832,3073.270296,3086.378468,3103.061594,3239.505739,14172.66936,13700.64558,15353.44617,16316.62336,8817.327654
Tajikistan,109.5185199,100.0787752,96.71368099,103.0505467,114.5880125,87.43320245,82.2900729,85.90416394,87.64170771,97.54570719,55.51963882,57.5734413,57.81900464,58.1315398,60.68763093,63.9824294,61.85148093,69.31303909,73.66129665,39.80577192
Tanzania,429.7562174,392.7141811,379.5093811,404.3755629,449.6491628,302.9375747,285.1177174,297.6397793,303.6600014,337.9752672,276.4878013,286.7157377,287.9386431,289.4950682,302.224402,387.2620727,374.3642267,419.5262892,445.8446903,240.9296721
Thailand,450.5508731,411.7164802,397.8727383,423.9421224,471.4063803,969.1539483,912.1448926,952.2053101,971.4651263,1081.246078,469.6961444,487.0713134,489.1487792,491.7928267,513.4173577,582.5768572,563.1740106,631.1134612,670.7054906,362.4420285
Togo,112.2911407,102.6124151,99.16212861,105.6594213,117.4889748,230.2818149,216.7358258,226.254629,230.8309766,256.9161584,314.2411557,325.8656777,327.2555663,329.0245153,343.4919911,352.4646111,340.725702,381.8297241,405.7832833,219.280919
Trinidad and Tobago,944.0773678,862.7043784,833.6964146,888.321801,987.777677,1011.023369,951.5514063,993.3425154,1013.434395,1127.958107,438.6051467,454.8301863,456.7701366,459.2391644,479.4322843,477.0619736,461.1733227,516.8077476,549.2289663,296.7974222
Tunisia,716.7224658,654.9459084,632.9237098,674.3940839,749.898765,991.3201123,933.0071646,973.9838306,993.6841508,1105.975976,1395.76372,1447.396314,1453.569777,1461.426911,1525.687042,1830.79548,1769.820446,1983.325733,2107.746927,1139.003754
Turkey,1323.926412,1209.813042,1169.133739,1245.737621,1385.209518,1027.032265,966.6186028,1009.071447,1029.481468,1145.818589,751.7359096,779.5443952,782.8693228,787.1010489,821.7105228,2278.672486,2202.780812,2468.517006,2623.376004,1417.644158
Turkmenistan,51.29348401,46.87233774,45.29628097,48.26418009,53.6678033,33.249246,31.293408,32.66778065,33.32853673,37.0948464,27.75981941,28.78672065,28.90950232,29.0657699,30.34381546,30.30746656,29.29806992,32.8324922,34.89219315,18.85536565
Uganda,221.8096606,202.6911902,195.8758096,208.7099679,232.0769872,344.8069956,324.5242311,338.7769845,345.6292698,384.687296,340.8905823,353.5009296,355.0086885,356.9276544,372.6220539,471.4494798,455.7477542,510.7276565,542.767449,293.3056878
Ukraine,4121.500756,3766.255679,3639.617387,3878.092092,4312.280519,2973.960337,2799.021494,2921.951492,2981.052452,3317.927928,2654.949128,2753.161963,2764.904802,2779.850233,2902.082511,3258.613904,3150.085073,3530.100921,3751.556915,2027.30098
United Arab Emirates,1170.04596,1069.196028,1033.244896,1100.945081,1224.206108,1288.100419,1212.329806,1265.574021,1291.172201,1437.081827,1399.094898,1450.850721,1457.038917,1464.914803,1529.328299,1888.042917,1825.161244,2045.342662,2173.654403,1174.619445
United Kingdom,4728.704702,4321.122812,4175.827416,4449.435629,4947.591272,6892.445551,6487.007578,6771.909937,6908.882226,7689.62427,4499.31153,4665.751683,4685.652136,4710.979985,4918.125611,5108.491863,4938.352451,5534.098963,5881.273001,3178.176632
United States,5051.71502,4616.291858,4461.071564,4753.36952,5285.553385,7451.525466,7013.200438,7321.21262,7469.295399,8313.367242,6806.707719,7058.503903,7088.609969,7126.926779,7440.303552,8951.927622,8653.781762,9697.745382,10306.12001,5569.316334
Uruguay,184.3792804,168.4870519,162.8217667,173.4901608,192.9139956,172.4034978,162.2621156,169.3884923,172.8146349,192.343648,64.40278103,66.78519191,67.07004538,67.43258617,70.39765188,63.9824294,61.85148093,69.31303909,73.66129665,39.80577192
Uzbekistan,422.8246655,386.3800814,373.3882621,397.8533764,442.3967569,373.1304274,351.1815787,366.605094,374.0202456,416.2866096,258.7215169,268.2922364,269.4365616,270.8929755,282.8043601,243.5822312,235.469673,263.8759558,280.4298487,151.541272
Venezuela,1000.916093,914.6439959,883.8895908,941.8037303,1047.247405,1262.239895,1187.990489,1240.165747,1265.250006,1408.23028,1260.295801,1306.917117,1312.491405,1319.585953,1377.609222,1583.845752,1531.095432,1715.801722,1823.440168,985.3674417
Vietnam,2510.608096,2294.210909,2217.06932,2362.33595,2626.821399,2704.272008,2545.197184,2656.979493,2710.720988,3017.047507,2298.513047,2383.54047,2393.706792,2406.645748,2512.46792,3305.758852,3195.659848,3581.173686,3805.83366,2056.631549
Yemen,127.5405548,116.5474344,112.6285905,120.0082316,133.4442677,162.5518694,152.9899947,159.7091499,162.9395129,181.3525824,147.6822393,153.1453539,153.7985523,154.6298959,161.4290983,427.6720281,413.4283199,463.3029455,492.3676145,266.0701597
Zambia,102.586968,93.74467548,90.59256194,96.52836017,107.3356066,100.9791916,95.03923912,99.21325976,101.2200005,112.6584224,91.05220766,94.42044373,94.82316761,95.33572527,99.52771473,97.65739224,94.40489195,105.793586,112.4304002,60.75617819
Zimbabwe,788.8106054,720.8205453,696.5833479,742.2248235,825.3237859,586.1718925,551.691193,575.9208737,587.5697587,653.9684031,374.2023656,388.0449943,389.7000913,391.8065782,409.0346325,486.0419637,469.8542324,526.5358934,559.5673939,302.3841972
